123,1300122010,北京,北京,中国联通,100000
124,1300123010,北京,北京,中国联通,100000
125,1300124010,北京,北京,中国联通,100000
126,1300125010,北京,北京,中国联通,100000
127,1300126010,北京,北京,中国联通,100000
128,1300127010,北京,北京,中国联通,100000
129,1300128010,北京,北京,中国联通,100000
130,1300129010,北京,北京,中国联通,100000
131,1300130022,天津,天津,中国联通,300000
132,1300131022,天津,天津,中国联通,300000
133,1300132022,天津,天津,中国联通,300000
134,1300133022,天津,天津,中国联通,300000
135,1300134022,天津,天津,中国联通,300000
136,1300135022,天津,天津,中国联通,300000
137,1300136022,天津,天津,中国联通,300000
138,1300137022,天津,天津,中国联通,300000
139,1300138022,天津,天津,中国联通,300000
140,1300139022,天津,天津,中国联通,300000
141,13001400312,河北,保定,中国联通,071000
142,13001410315,河北,唐山,中国联通,063000
143,13001420335,河北,秦皇岛,中国联通,066000
144,13001430316,河北,廊坊,中国联通,065000
145,13001440317,河北,沧州,中国联通,061000
146,13001450319,河北,邢台,中国联通,054000
147,13001460310,河北,邯郸,中国联通,056000
148,13001470318,河北,衡水,中国联通,053000
149,13001480317,河北,沧州,中国联通,061000
150,13001490311,河北,石家庄,中国联通,050000
151,13001500533,山东,淄博,中国联通,255000
152,13001510533,山东,淄博,中国联通,255000
153,13001520543,山东,滨州,中国联通,256600
154,13001530536,山东,潍坊,中国联通,261000
155,13001540536,山东,潍坊,中国联通,261000
156,13001550536,山东,潍坊,中国联通,261000
157,13001560546,山东,东营,中国联通,257000
158,13001570539,山东,临沂,中国联通,276000
159,13001580633,山东,日照,中国联通,276800
160,13001590632,山东,枣庄,中国联通,277000
161,13001600535,山东,烟台,中国联通,264000
162,13001610535,山东,烟台,中国联通,264000
163,13001620535,山东,烟台,中国联通,264000
164,13001630631,山东,威海,中国联通,264200
165,13001640631,山东,威海,中国联通,264200
166,13001650631,山东,威海,中国联通,264200
167,13001660532,山东,青岛,中国联通,266000
168,13001670532,山东,青岛,中国联通,266000
169,13001680532,山东,青岛,中国联通,266000
170,13001690532,山东,青岛,中国联通,266000
171,13001700531,山东,济南,中国联通,250000
172,13001710531,山东,济南,中国联通,250000
173,13001720531,山东,济南,中国联通,250000
174,13001730531,山东,济南,中国联通,250000
175,13001740531,山东,济南,中国联通,250000
176,13001750635,山东,聊城,中国联通,252000
177,13001760534,山东,德州,中国联通,253000
178,13001770538,山东,泰安,中国联通,271000
179,13001780537,山东,济宁,中国联通,272000
180,13001790530,山东,菏泽,中国联通,274000
181,13001800311,河北,石家庄,中国联通,050000
182,13001810315,河北,唐山,中国联通,063000
183,13001820335,河北,秦皇岛,中国联通,066000
184,13001830316,河北,廊坊,中国联通,065000
185,13001840315,河北,唐山,中国联通,063000
186,13001850319,河北,邢台,中国联通,054000
187,13001860310,河北,邯郸,中国联通,056000
188,13001870312,河北,保定,中国联通,071000
189,13001880311,河北,石家庄,中国联通,050000
190,13001890311,河北,石家庄,中国联通,050000
191,1300190010,北京,北京,中国联通,100000
192,1300191010,北京,北京,中国联通,100000
193,1300192010,北京,北京,中国联通,100000
194,1300193010,北京,北京,中国联通,100000
195,1300194010,北京,北京,中国联通,100000
196,1300195010,北京,北京,中国联通,100000
197,1300196010,北京,北京,中国联通,100000
198,1300197010,北京,北京,中国联通,100000
199,1300198010,北京,北京,中国联通,100000
200,1300199010,北京,北京,中国联通,100000
201,1300200020,广东,广州,中国联通,510000
202,1300201020,广东,广州,中国联通,510000
203,1300202020,广东,广州,中国联通,510000
204,1300203020,广东,广州,中国联通,510000
205,1300204020,广东,广州,中国联通,510000
206,1300205020,广东,广州,中国联通,510000
207,1300206020,广东,广州,中国联通,510000
208,1300207020,广东,广州,中国联通,510000
209,1300208020,广东,广州,中国联通,510000
210,1300209020,广东,广州,中国联通,510000
211,1300210021,上海,上海,中国联通,200000
212,1300211021,上海,上海,中国联通,200000
213,1300212021,上海,上海,中国联通,200000
214,1300213021,上海,上海,中国联通,200000
215,1300214021,上海,上海,中国联通,200000
216,1300215021,上海,上海,中国联通,200000
217,1300216021,上海,上海,中国联通,200000
218,1300217021,上海,上海,中国联通,200000
219,1300218021,上海,上海,中国联通,200000
220,1300219021,上海,上海,中国联通,200000
221,1300220022,天津,天津,中国联通,300000
222,1300221022,天津,天津,中国联通,300000
223,1300222022,天津,天津,中国联通,300000
224,1300223022,天津,天津,中国联通,300000
225,1300224022,天津,天津,中国联通,300000
226,1300225022,天津,天津,中国联通,300000
227,1300226022,天津,天津,中国联通,300000
228,1300227022,天津,天津,中国联通,300000
229,1300228022,天津,天津,中国联通,300000
230,1300229022,天津,天津,中国联通,300000
231,1300230023,重庆,重庆,中国联通,400000
232,1300231023,重庆,重庆,中国联通,400000
233,1300232023,重庆,重庆,中国联通,400000
234,1300233023,重庆,重庆,中国联通,400000
235,1300234023,重庆,重庆,中国联通,400000
236,1300235023,重庆,重庆,中国联通,400000
237,1300236023,重庆,重庆,中国联通,400000
238,1300237023,重庆,重庆,中国联通,400000
239,1300238023,重庆,重庆,中国联通,400000
240,1300239023,重庆,重庆,中国联通,400000
241,1300240024,辽宁,沈阳,中国联通,110000
242,1300241024,辽宁,沈阳,中国联通,110000
243,1300242024,辽宁,沈阳,中国联通,110000
244,1300243024,辽宁,沈阳,中国联通,110000
245,1300244024,辽宁,沈阳,中国联通,110000
246,1300245024,辽宁,沈阳,中国联通,110000
247,1300246024,辽宁,沈阳,中国联通,110000
248,1300247024,辽宁,沈阳,中国联通,110000
249,1300248024,辽宁,沈阳,中国联通,110000
250,1300249024,辽宁,沈阳,中国联通,110000
251,1300250025,江苏,南京,中国联通,210000
252,1300251025,江苏,南京,中国联通,210000
253,1300252025,江苏,南京,中国联通,210000
254,1300253025,江苏,南京,中国联通,210000
255,1300254025,江苏,南京,中国联通,210000
256,1300255025,江苏,南京,中国联通,210000
257,1300256025,江苏,南京,中国联通,210000
258,1300257025,江苏,南京,中国联通,210000
259,1300258025,江苏,南京,中国联通,210000
260,1300259025,江苏,南京,中国联通,210000
261,13002600573,浙江,嘉兴,中国联通,314000
262,13002610572,浙江,湖州,中国联通,313000
263,13002620580,浙江,舟山,中国联通,316000
264,13002630575,浙江,绍兴,中国联通,312000
265,13002640570,浙江,衢州,中国联通,324000
266,13002650579,浙江,金华,中国联通,321000
267,13002660576,浙江,台州,中国联通,318000
268,13002670578,浙江,丽水,中国联通,323000
269,13002680577,浙江,温州,中国联通,325000
270,13002690577,浙江,温州,中国联通,325000
271,13002700533,山东,淄博,中国联通,255000
272,13002710533,山东,淄博,中国联通,255000
273,13002720535,山东,烟台,中国联通,264000
274,13002730535,山东,烟台,中国联通,264000
275,13002740535,山东,烟台,中国联通,264000
276,13002750535,山东,烟台,中国联通,264000
277,13002760634,山东,莱芜,中国联通,271100
278,13002770538,山东,泰安,中国联通,271000
279,13002780536,山东,潍坊,中国联通,261000
280,13002790539,山东,临沂,中国联通,276000
281,13002800834,四川,西昌,中国联通,615000
282,13002810812,四川,攀枝花,中国联通,617000
283,13002820817,四川,南充,中国联通,637000
284,13002830825,四川,遂宁,中国联通,629000
285,13002840825,四川,遂宁,中国联通,629000
286,13002850818,四川,达州,中国联通,635000
287,13002860830,四川,泸州,中国联通,646000
288,13002870832,四川,内江,中国联通,641000
289,13002880831,四川,宜宾,中国联通,644000
290,13002890813,四川,自贡,中国联通,643000
291,1300290029,陕西,西安,中国联通,710000
292,1300291029,陕西,西安,中国联通,710000
293,1300292029,陕西,西安,中国联通,710000
294,1300293029,陕西,西安,中国联通,710000
295,1300294029,陕西,西安,中国联通,710000
296,1300295029,陕西,西安,中国联通,710000
297,1300296029,陕西,西安,中国联通,710000
298,1300297029,陕西,西安,中国联通,710000
299,1300298029,陕西,西安,中国联通,710000
300,1300299029,陕西,西安,中国联通,710000
301,13003000551,安徽,合肥,中国联通,230000
302,13003010552,安徽,蚌埠,中国联通,233000
303,13003020552,安徽,蚌埠,中国联通,233000
304,13003030553,安徽,芜湖,中国联通,241000
305,13003040553,安徽,芜湖,中国联通,241000
306,13003050551,安徽,合肥,中国联通,230000
307,13003060551,安徽,合肥,中国联通,230000
308,13003070554,安徽,淮南,中国联通,232000
309,13003080551,安徽,合肥,中国联通,230000
310,13003090551,安徽,合肥,中国联通,230000
311,1300310021,上海,上海,中国联通,200000
312,1300311021,上海,上海,中国联通,200000
313,1300312021,上海,上海,中国联通,200000
314,1300313021,上海,上海,中国联通,200000
315,1300314021,上海,上海,中国联通,200000
316,1300315021,上海,上海,中国联通,200000
317,1300316021,上海,上海,中国联通,200000
318,1300317021,上海,上海,中国联通,200000
319,1300318021,上海,上海,中国联通,200000
320,1300319021,上海,上海,中国联通,200000
321,1300320021,上海,上海,中国联通,200000
322,1300321021,上海,上海,中国联通,200000
323,1300322021,上海,上海,中国联通,200000
324,1300323021,上海,上海,中国联通,200000
325,1300324021,上海,上海,中国联通,200000
326,1300325021,上海,上海,中国联通,200000
327,1300326021,上海,上海,中国联通,200000
328,1300327021,上海,上海,中国联通,200000
329,1300328021,上海,上海,中国联通,200000
330,1300329021,上海,上海,中国联通,200000
331,13003300510,江苏,无锡,中国联通,214000
332,13003310510,江苏,无锡,中国联通,214000
333,13003320510,江苏,无锡,中国联通,214000
334,13003330510,江苏,无锡,中国联通,214000
335,13003340510,江苏,无锡,中国联通,214000
336,13003350510,江苏,无锡,中国联通,214000
337,13003360510,江苏,无锡,中国联通,214000
338,13003370510,江苏,无锡,中国联通,214000
339,13003380510,江苏,无锡,中国联通,214000
340,13003390510,江苏,无锡,中国联通,214000
341,1300340025,江苏,南京,中国联通,210000
342,1300341025,江苏,南京,中国联通,210000
343,1300342025,江苏,南京,中国联通,210000
344,13003430511,江苏,镇江,中国联通,212000
345,13003440511,江苏,镇江,中国联通,212000
346,13003450511,江苏,镇江,中国联通,212000
347,13003460518,江苏,连云港,中国联通,222000
348,13003470518,江苏,连云港,中国联通,222000
349,13003480515,江苏,盐城,中国联通,224000
350,13003490527,江苏,宿迁,中国联通,223800
351,13003500516,江苏,徐州,中国联通,221000
352,13003510516,江苏,徐州,中国联通,221000
353,13003520516,江苏,徐州,中国联通,221000
354,13003530513,江苏,南通,中国联通,226000
355,13003540517,江苏,淮安,中国联通,223200
356,13003550513,江苏,南通,中国联通,226000
357,13003560513,江苏,南通,中国联通,226000
358,13003570513,江苏,南通,中国联通,226000
359,13003580513,江苏,南通,中国联通,226000
360,13003590513,江苏,南通,中国联通,226000
361,13003600571,浙江,杭州,中国联通,310000
362,13003610571,浙江,杭州,中国联通,310000
363,13003620571,浙江,杭州,中国联通,310000
364,13003630571,浙江,杭州,中国联通,310000
365,13003640571,浙江,杭州,中国联通,310000
366,13003650571,浙江,杭州,中国联通,310000
367,13003660571,浙江,杭州,中国联通,310000
368,13003670571,浙江,杭州,中国联通,310000
369,13003680571,浙江,杭州,中国联通,310000
370,13003690571,浙江,杭州,中国联通,310000
371,13003700574,浙江,宁波,中国联通,315000
372,13003710574,浙江,宁波,中国联通,315000
373,13003720574,浙江,宁波,中国联通,315000
374,13003730574,浙江,宁波,中国联通,315000
375,13003740574,浙江,宁波,中国联通,315000
376,13003750574,浙江,宁波,中国联通,315000
377,13003760574,浙江,宁波,中国联通,315000
378,13003770574,浙江,宁波,中国联通,315000
379,13003780574,浙江,宁波,中国联通,315000
380,13003790574,浙江,宁波,中国联通,315000
381,13003800591,福建,福州,中国联通,350000
382,13003810591,福建,福州,中国联通,350000
383,13003820591,福建,福州,中国联通,350000
384,13003830591,福建,福州,中国联通,350000
385,13003840591,福建,福州,中国联通,350000
386,13003850594,福建,莆田,中国联通,351100
387,13003860594,福建,莆田,中国联通,351100
388,13003870591,福建,福州,中国联通,350000
389,13003880591,福建,福州,中国联通,350000
390,13003890591,福建,福州,中国联通,350000
391,13003900592,福建,厦门,中国联通,361000
392,13003910592,福建,厦门,中国联通,361000
393,13003920592,福建,厦门,中国联通,361000
394,13003930592,福建,厦门,中国联通,361000
395,13003940592,福建,厦门,中国联通,361000
396,13003950596,福建,漳州,中国联通,363000
397,13003960596,福建,漳州,中国联通,363000
398,13003970592,福建,厦门,中国联通,361000
399,13003980592,福建,厦门,中国联通,361000
400,13003990592,福建,厦门,中国联通,361000
401,13004000554,安徽,淮南,中国联通,232000
402,13004010558,安徽,阜阳,中国联通,236000
403,13004020558,安徽,阜阳,中国联通,236000
404,13004030558,安徽,阜阳,中国联通,236000
405,13004040553,安徽,芜湖,中国联通,241000
406,13004050553,安徽,芜湖,中国联通,241000
407,13004060553,安徽,芜湖,中国联通,241000
408,13004070552,安徽,蚌埠,中国联通,233000
409,13004080552,安徽,蚌埠,中国联通,233000
410,13004090552,安徽,蚌埠,中国联通,233000
411,1300410021,上海,上海,中国联通,200000
412,1300411021,上海,上海,中国联通,200000
413,1300412021,上海,上海,中国联通,200000
414,1300413021,上海,上海,中国联通,200000
415,1300414021,上海,上海,中国联通,200000
416,1300415021,上海,上海,中国联通,200000
417,1300416021,上海,上海,中国联通,200000
418,1300417021,上海,上海,中国联通,200000
419,1300418021,上海,上海,中国联通,200000
420,1300419021,上海,上海,中国联通,200000
421,13004200573,浙江,嘉兴,中国联通,314000
422,13004210573,浙江,嘉兴,中国联通,314000
423,13004220573,浙江,嘉兴,中国联通,314000
424,13004230573,浙江,嘉兴,中国联通,314000
425,13004240573,浙江,嘉兴,中国联通,314000
426,13004250572,浙江,湖州,中国联通,313000
427,13004260572,浙江,湖州,中国联通,313000
428,13004270572,浙江,湖州,中国联通,313000
429,13004280571,浙江,杭州,中国联通,310000
430,13004290580,浙江,舟山,中国联通,316000
431,13004300514,江苏,扬州,中国联通,225000
432,13004310514,江苏,扬州,中国联通,225000
433,13004320514,江苏,扬州,中国联通,225000
434,13004330514,江苏,扬州,中国联通,225000
435,13004340514,江苏,扬州,中国联通,225000
436,13004350511,江苏,镇江,中国联通,212000
437,13004360511,江苏,镇江,中国联通,212000
438,13004370519,江苏,常州,中国联通,213000
439,13004380519,江苏,常州,中国联通,213000
440,13004390514,江苏,扬州,中国联通,225000
441,13004400519,江苏,常州,中国联通,213000
442,13004410519,江苏,常州,中国联通,213000
443,13004420519,江苏,常州,中国联通,213000
444,13004430519,江苏,常州,中国联通,213000
445,13004440523,江苏,泰州,中国联通,225300
446,13004450523,江苏,泰州,中国联通,225300
447,13004460523,江苏,泰州,中国联通,225300
448,13004470515,江苏,盐城,中国联通,224000
449,13004480515,江苏,盐城,中国联通,224000
450,13004490515,江苏,盐城,中国联通,224000
451,13004500512,江苏,苏州,中国联通,215000
452,13004510512,江苏,苏州,中国联通,215000
453,13004520512,江苏,苏州,中国联通,215000
454,13004530512,江苏,苏州,中国联通,215000
455,13004540512,江苏,苏州,中国联通,215000
456,13004550512,江苏,苏州,中国联通,215000
457,13004560512,江苏,苏州,中国联通,215000
458,13004570512,江苏,苏州,中国联通,215000
459,13004580512,江苏,苏州,中国联通,215000
460,13004590512,江苏,苏州,中国联通,215000
461,13004600575,浙江,绍兴,中国联通,312000
462,13004610575,浙江,绍兴,中国联通,312000
463,13004620575,浙江,绍兴,中国联通,312000
464,13004630575,浙江,绍兴,中国联通,312000
465,13004640579,浙江,金华,中国联通,321000
466,13004650579,浙江,金华,中国联通,321000
467,13004660579,浙江,金华,中国联通,321000
468,13004670579,浙江,金华,中国联通,321000
469,13004680570,浙江,衢州,中国联通,324000
470,13004690578,浙江,丽水,中国联通,323000
471,13004700577,浙江,温州,中国联通,325000
472,13004710577,浙江,温州,中国联通,325000
473,13004720577,浙江,温州,中国联通,325000
474,13004730577,浙江,温州,中国联通,325000
475,13004740577,浙江,温州,中国联通,325000
476,13004750577,浙江,温州,中国联通,325000
477,13004760576,浙江,台州,中国联通,318000
478,13004770576,浙江,台州,中国联通,318000
479,13004780576,浙江,台州,中国联通,318000
480,13004790576,浙江,台州,中国联通,318000
481,13004800595,福建,泉州,中国联通,362000
482,13004810595,福建,泉州,中国联通,362000
483,13004820595,福建,泉州,中国联通,362000
484,13004830595,福建,泉州,中国联通,362000
485,13004840595,福建,泉州,中国联通,362000
486,13004850595,福建,泉州,中国联通,362000
487,13004860595,福建,泉州,中国联通,362000
488,13004870595,福建,泉州,中国联通,362000
489,13004880595,福建,泉州,中国联通,362000
490,13004890595,福建,泉州,中国联通,362000
491,13004900598,福建,三明,中国联通,365000
492,13004910593,福建,宁德,中国联通,352100
493,13004920593,福建,宁德,中国联通,352100
494,13004930593,福建,宁德,中国联通,352100
495,13004940599,福建,南平,中国联通,353000
496,13004950599,福建,南平,中国联通,353000
497,13004960599,福建,南平,中国联通,353000
498,13004970597,福建,龙岩,中国联通,364000
499,13004980597,福建,龙岩,中国联通,364000
500,13004990598,福建,三明,中国联通,365000
501,13005000898,海南,海口,中国联通,571000
502,13005010898,海南,海口,中国联通,571000
503,13005020898,海南,海口,中国联通,571000
504,13005030898,海南,海口,中国联通,571000
505,13005040898,海南,海口,中国联通,571000
506,13005050898,海南,海口,中国联通,571000
507,13005060898,海南,海口,中国联通,571000
508,13005070898,海南,海口,中国联通,571000
509,13005080898,海南,海口,中国联通,571000
510,13005090898,海南,海口,中国联通,571000
511,1300510020,广东,广州,中国联通,510000
512,1300511020,广东,广州,中国联通,510000
513,1300512020,广东,广州,中国联通,510000
514,1300513020,广东,广州,中国联通,510000
515,1300514020,广东,广州,中国联通,510000
516,1300515020,广东,广州,中国联通,510000
517,1300516020,广东,广州,中国联通,510000
518,1300517020,广东,广州,中国联通,510000
519,1300518020,广东,广州,中国联通,510000
520,1300519020,广东,广州,中国联通,510000
521,13005200754,广东,汕头,中国联通,515000
522,13005210754,广东,汕头,中国联通,515000
523,13005220754,广东,汕头,中国联通,515000
524,13005230754,广东,汕头,中国联通,515000
525,13005240754,广东,汕头,中国联通,515000
526,13005250660,广东,汕尾,中国联通,516600
527,13005260663,广东,揭阳,中国联通,522000
528,13005270663,广东,揭阳,中国联通,522000
529,13005280753,广东,梅州,中国联通,514000
530,13005290753,广东,梅州,中国联通,514000
531,13005300762,广东,河源,中国联通,517000
532,13005310768,广东,潮州,中国联通,521000
533,13005320754,广东,汕头,中国联通,515000
534,13005330754,广东,汕头,中国联通,515000
535,13005340754,广东,汕头,中国联通,515000
536,13005350763,广东,清远,中国联通,511500
537,13005360751,广东,韶关,中国联通,521000
538,13005370751,广东,韶关,中国联通,521000
539,13005380766,广东,云浮,中国联通,527300
540,13005390766,广东,云浮,中国联通,527300
541,13005400755,广东,深圳,中国联通,518000
542,13005410755,广东,深圳,中国联通,518000
543,13005420755,广东,深圳,中国联通,518000
544,13005430755,广东,深圳,中国联通,518000
545,13005440755,广东,深圳,中国联通,518000
546,13005450755,广东,深圳,中国联通,518000
547,13005460755,广东,深圳,中国联通,518000
548,13005470755,广东,深圳,中国联通,518000
549,13005480755,广东,深圳,中国联通,518000
550,13005490755,广东,深圳,中国联通,518000
551,13005500760,广东,中山,中国联通,528400
552,13005510760,广东,中山,中国联通,528400
553,13005520760,广东,中山,中国联通,528400
554,13005530760,广东,中山,中国联通,528400
555,13005540760,广东,中山,中国联通,528400
556,13005550760,广东,中山,中国联通,528400
557,13005560758,广东,肇庆,中国联通,526000
558,13005570758,广东,肇庆,中国联通,526000
559,13005580758,广东,肇庆,中国联通,526000
560,13005590758,广东,肇庆,中国联通,526000
561,13005600759,广东,湛江,中国联通,524000
562,13005610759,广东,湛江,中国联通,524000
563,13005620759,广东,湛江,中国联通,524000
564,13005630759,广东,湛江,中国联通,524000
565,13005640662,广东,阳江,中国联通,529500
566,13005650662,广东,阳江,中国联通,529500
567,13005660668,广东,茂名,中国联通,525000
568,13005670668,广东,茂名,中国联通,525000
569,13005680668,广东,茂名,中国联通,525000
570,13005690756,广东,珠海,中国联通,519000
571,13005700752,广东,惠州,中国联通,516000
572,13005710752,广东,惠州,中国联通,516000
573,13005720752,广东,惠州,中国联通,516000
574,13005730752,广东,惠州,中国联通,516000
575,13005740752,广东,惠州,中国联通,516000
576,13005750752,广东,惠州,中国联通,516000
577,13005760756,广东,珠海,中国联通,519000
578,13005770756,广东,珠海,中国联通,519000
579,13005780756,广东,珠海,中国联通,519000
580,13005790756,广东,珠海,中国联通,519000
581,13005800750,广东,江门,中国联通,529000
582,13005810750,广东,江门,中国联通,529000
583,13005820750,广东,江门,中国联通,529000
584,13005830750,广东,江门,中国联通,529000
585,13005840750,广东,江门,中国联通,529000
586,13005850750,广东,江门,中国联通,529000
587,13005860750,广东,江门,中国联通,529000
588,13005870750,广东,江门,中国联通,529000
589,13005880750,广东,江门,中国联通,529000
590,13005890750,广东,江门,中国联通,529000
591,13005900771,广西,南宁,中国联通,530000
592,13005910771,广西,南宁,中国联通,530000
593,13005920771,广西,南宁,中国联通,530000
594,13005930772,广西,柳州,中国联通,545000
595,13005940773,广西,桂林,中国联通,541000
596,13005950773,广西,桂林,中国联通,541000
597,13005960775,广西,玉林,中国联通,537000
598,13005970774,广西,梧州,中国联通,543000
599,13005980774,广西,梧州,中国联通,543000
600,13005990779,广西,北海,中国联通,536000
601,13006000898,海南,海口,中国联通,571000
602,13006010898,海南,海口,中国联通,571000
603,13006020898,海南,海口,中国联通,571000
604,13006030898,海南,海口,中国联通,571000
605,13006040898,海南,海口,中国联通,571000
606,13006050898,海南,海口,中国联通,571000
607,13006060898,海南,海口,中国联通,571000
608,13006070898,海南,海口,中国联通,571000
609,13006080898,海南,海口,中国联通,571000
610,13006090898,海南,海口,中国联通,571000
611,1300610027,湖北,武汉,中国联通,430000
612,1300611027,湖北,武汉,中国联通,430000
613,1300612027,湖北,武汉,中国联通,430000
614,1300613027,湖北,武汉,中国联通,430000
615,1300614027,湖北,武汉,中国联通,430000
616,1300615027,湖北,武汉,中国联通,430000
617,1300616027,湖北,武汉,中国联通,430000
618,1300617027,湖北,武汉,中国联通,430000
619,1300618027,湖北,武汉,中国联通,430000
620,1300619027,湖北,武汉,中国联通,430000
621,13006200791,江西,南昌,中国联通,330000
622,13006210791,江西,南昌,中国联通,330000
623,13006220701,江西,鹰潭,中国联通,335000
624,13006230701,江西,鹰潭,中国联通,335000
625,13006240701,江西,鹰潭,中国联通,335000
626,13006250793,江西,上饶,中国联通,334000
627,13006260795,江西,宜春,中国联通,336000
628,13006270795,江西,宜春,中国联通,336000
629,13006280790,江西,新余,中国联通,338000
630,13006290799,江西,萍乡,中国联通,337000
631,1300630027,湖北,武汉,中国联通,430000
632,1300631027,湖北,武汉,中国联通,430000
633,1300632027,湖北,武汉,中国联通,430000
634,1300633027,湖北,武汉,中国联通,430000
